data_id,cocktail_img,cocktail_name,recipe,recipe_detail
194,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FstOzwGsFLyxlTRdvHZXpBNSMTSSlE0cD863Z5JbA%3Ft%3D1447392267000,켈리그린,"분류 롱드링크, 식전칵테일/알콜 도수 13도/제조법 빌딩/글라스 하이볼/주재료 진 : 미도리 : 맥주 = 30ml : 15ml : fill","/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 진, 미도리, 맥주로 채워준다.3. 바스푼으로 잘 저어준다."
195,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FzYH5BZbQvTj2VwoGIAehb1ImQ1rYzKyWuLFP8qXO%3Ft%3D1447392267000,카모라테익스맨하탄,분류 식전칵테일/알콜 도수 31도/제조법 쉐이킹/글라스 칵테일/주재료 버번위스키 : 커피리큐르 : 스위트베르뭇 = 30ml : 30ml : 22ml/장식 커피빈,"/만드는 법/1. 얼음을 채운 쉐이커에 버번위스키, 커피리큐르, 스위트베르뭇을  넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
196,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FkrT4oYifCqbQiENXfJlmGV6bSabsGTXUi8vHqxoR%3Ft%3D1447392267000,칼루아콕,분류 롱드링크/알콜 도수 15도/제조법 빌딩/글라스 하이볼/주재료 깔루아 = 60ml/부재료 콜라 = fill,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 깔루아, 콜라로 채워준다.3. 바스푼으로 잘 저어준다.4. 라임슬라이스 장식을 한다."
197,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FBtxqCLMwXQSEvx9E7UB1tTzVppFkAttUmTbVe3YS%3Ft%3D1447392267000,정글망고,"분류 롱드링크, 식후칵테일/알콜 도수 12도/제조법 쉐이킹/글라스 하이볼/주재료 화이트럼 : 망고리큐르 : 캄파리 = 40ml : 15ml : 10ml/부재료 파인애플주스 : 라임주스 = 60ml : 15ml","/만드는 법/1. 얼음을 채운 쉐이커에 화이트럼, 망고리큐르, 캄파리, 파인애플주스, 라임주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 건크렌베리 장식을 한다."
198,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FAQmncNhyug9TFXpt3feiZt6rWK6Y1mfzq34wZd4D%3Ft%3D1447392267000,졸리랜쳐,분류 롱드링크/알콜 도수 15도/제조법 빌딩/글라스 하이볼/주재료 피치리큐르 : 애플리큐르 = 30ml : 15ml/부재료 크렌베리주스 : 소다수 = 15ml : fill/장식 라임웨지,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 피치리큐르, 애플리큐르, 크렌베리주스, 소다수로 채워준다.3. 바스푼으로 잘 저어준다.4. 라임슬라이스 장식을 한다."
199,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FbXlIu04IMFCdhVvZoEtN1SnCYnYTQd1AJJwYOa9A%3Ft%3D1447392267000,재즈아워,알콜 도수 21도/제조법 쉐이킹/글라스 칵테일/주재료 보드카 : 아마레또 : 코인트루 = 30ml : 15ml : 30ml/부재료 파인애플주스 : 레몬주스 = 30ml : 5ml/장식 오렌지슬라이스,"/만드는 법/1. 얼음을 채운 쉐이커에 보드카, 아마레또, 코인트루, 파인애플주스, 레몬주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
200,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FDLyKBk7BgZvt9oykLLZVJfsWOjSJg7MVGUS4A1l9%3Ft%3D1447392267000,제페니즈슬리퍼,알콜 도수 16도/제조법 쉐이킹/글라스 칵테일/주재료 미도리 : 코인트루 = 30ml : 30ml/부재료 레몬주스 = 30ml,"/만드는 법/1. 얼음을 채운 쉐이커에 미도리, 코인트루, 레몬주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 레몬웨지 장식을 한다."
201,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FPkHI2tBUtArWEEw6YCfhDOHZqUnaGOQ4BnRiTftv%3Ft%3D1447392267000,제임슨애플주스,"분류 롱드링크, 식후칵테일/알콜 도수 12도/제조법 빌딩/글라스 하이볼/주재료 아이리쉬위스키 = 30ml/부재료 사과주스 = Fill/장식 레몬슬라이스","/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 아이리쉬위스키, 사과주스로 채워준다.3. 바스푼으로 잘 저어준다.4. 오렌지슬라이스 장식을 한다."
202,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fx7ZVj5GlXa6czKSf1YeuGgHKxRhNbFr9x9yPl2mX%3Ft%3D1447392267000,예거크러쉬,분류 롱드링크/알콜 도수 16도/제조법 빌딩/글라스 하이볼/주재료 예거마이스터 = 45ml/부재료 오렌지소다 = fill/장식 레몬슬라이스,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 예거마이스터, 오렌지소다로 채워준다.3. 바스푼으로 잘 저어준다."
203,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F9cNCLXLREbZcWilodFTSlWrEiBJKOo4y4a0EfKnH%3Ft%3D1447392267000,잭프로스트,분류 식전칵테일/알콜 도수 21도/제조법 빌딩/글라스 샴페인/주재료 화이트럼 : 그랑마니엘 : 스파클인와인 = 30ml : 22ml : fill/부재료 레몬주스 : 심플시럽 = 22ml : 7ml,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 화이트럼, 그랑마니엘, 스파클인와인, 레몬주스, 심플시럽으로 채워준다.3. 바스푼으로 잘 저어준다.4. 민트, 레몬슬라이스 장식을 한다."
204,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fylrw4Bsmy2YOl2EzUjPD9aRM2P6j6JdhaTbtKnDQ%3Ft%3D1447392267000,그린애플마티니,알콜 도수 9도/제조법 쉐이킹/글라스 칵테일/주재료 그린애플보드카 : 미도리 = 30ml : 15ml/부재료 사워믹스 : 사과주스 = 15ml : 30ml,"/만드는 법/1. 얼음을 채운 쉐이커에 그린애플보드카, 미도리, 사워믹스, 사과주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 레몬슬라이스 장식을 한다."
205,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FyLdwAz1D2MMeOSVqjQgKjinFvzx9PxaPSvPQiqTX%3Ft%3D1447392267000,그랑미모사,분류 식전칵테일/알콜 도수 9도/제조법 빌딩/글라스 샴페인/주재료 그랑마니엘 : 샴페인 = 22ml : 90ml/부재료 오렌지주스 = 30ml,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 그랑마니엘, 샴페인, 오렌지주스로 채워준다.3. 바스푼으로 잘 저어준다.4. 라임슬라이스 장식을 한다."
206,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F2mM7wX8kISzrobtOtIkmFWfKLzAESejz1pTOri0v%3Ft%3D1447392267000,게이터그로울,분류 롱드링크/알콜 도수 9도/제조법 빌딩/글라스 하이볼/주재료 멜론리큐르 : 라즈베리리큐르 : 코코넛리큐르 : 예거마이스터 = 15ml : 15ml : 15ml : 15ml/부재료 사워믹스 : 소다수 = 15ml : Fill,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 멜론리큐르, 라즈베리리큐르, 코코넛리큐르, 예거마이스터, 사워믹스, 소다수로 채워준다.3. 바스푼으로 잘 저어준다.4. 체리 장식을 한다."
207,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F7BUc3BR7912gsprzjfsQpkUdJq7U2Oz6IOJhKNbE%3Ft%3D1447392267000,퍼지피치,알콜 도수 14도/제조법 빌딩/글라스 고블렛/주재료 피치보드카 : 피치리큐르 = 60ml : 60ml/부재료 오렌지주스 = Fill,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 피치보드카, 피치리큐르, 오렌지주스로 채워준다.3. 바스푼으로 잘 저어준다.4. 라임웨지 장식을 한다."
208,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fr878vfdnrpHngtMdDd8cxjpyDjHnqG1dh8EI9P4Z%3Ft%3D1447392267000,프레쉬스타트,분류 식후칵테일/알콜 도수 7도/제조법 쉐이킹/글라스 칵테일/주재료 라즈베리보드카 : 피치브랜디 : 캄파리 = 30ml : 15ml : 7ml/부재료 사워믹스 = 30ml/장식 레몬슬라이스,"/만드는 법/1. 얼음을 채운 쉐이커에 라즈베리보드카, 피치브랜디, 캄파리, 사워믹스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.  한다."
209,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fxej0wt5ffODyUeXGep3hVnqpoHB9ORZsV9p8fm61%3Ft%3D1447392267000,프렌치콜린스,"분류 롱드링크, 식후칵테일/알콜 도수 5도/제조법 빌딩/글라스 콜린스/주재료 바닐리아보드카 : 라즈베리리큐르 = 30ml : 7ml/부재료 파인애플주스 : 사워믹스 = 120ml : 15ml","/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 바닐리아보드카, 라즈베리리큐르, 파인애플주스, 사워믹스로 채워준다.3. 바스푼으로 잘 저어준다."
210,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FWu4h5GTyeKUB5W2d4gYIv96o100XHxzTHI6j0G9K%3Ft%3D1447392267000,프렌치챠피,"분류 롱드링크, 식후칵테일/알콜 도수 7도/제조법 빌딩/글라스 콜린스/주재료 카차샤 : 엘더플라워리큐르 = 30ml : 22ml/부재료 자몽주스 : 소다수 = 45ml : Fill/장식 라임슬라이스","/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 카차샤, 엘더플라워리큐르, 자몽주스, 소다수로 채워준다.3. 바스푼으로 잘 저어준다."
211,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FVOwYo3uVZmbJi8pmKhJAAjW7pWNLaG0o9vrjuix3%3Ft%3D1447392267000,플라이즈샴페인,분류 식전칵테일/알콜 도수 10도/제조법 빌딩/글라스 샴페인/주재료 스트로베리리큐르 : 샴페인 = 30ml : Fill,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 스트로베리리큐르, 샴페인으로 채워준다.3. 바스푼으로 잘 저어준다.4. 민트 장식을 한다."
212,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FHfpCb4UYym5TrT81YIeJZoG2x0XFyfWC6UGfRfns%3Ft%3D1447392267000,포우미준버그,분류 롱드링크/알콜 도수 9도/제조법 빌딩/글라스 콜린스/주재료 미도리 : 말리부 = 30ml : 30ml/부재료 파인애플주스 : 라임주스 : 소다수 = 60ml : 30ml : Fill,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 미도리, 말리부, 파인애플주스, 라임주스, 소다수로 채워준다.3. 바스푼으로 잘 저어준다."
213,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fl6NvRt59zio94m3gEKLkGrNOzK7uKEUQleH1MFXV%3Ft%3D1447392267000,포우미블루라군,분류 롱드링크/알콜 도수 15도/제조법 빌딩/글라스 콜린스/주재료 보드카 : 블루큐라소 = 30ml : 45ml/부재료 레몬라임소다 = Fill,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 보드카, 블루큐라소, 레몬라임소다로 채워준다.3. 바스푼으로 잘 저어준다.4. 오렌지 장식을 한다."
214,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fwc2nFeUwbOgF0gjPLE2uU1oslEF3kpmm6z30O48W%3Ft%3D1447392267000,플루크,분류 롱드링크/알콜 도수 17도/제조법 빌딩/글라스 하이볼/주재료 스파이시드럼 = 45ml/부재료 콜라 = Fill/장식 라임슬라이스,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 스파이시드럼, 콜라로 채워준다.3. 바스푼으로 잘 저어준다."
215,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FvtT1I8yN9nwKGA02jV749DCM2zrR3FucX5Dgp4i4%3Ft%3D1447392267000,플뢰르드파트론,알콜 도수 21도/제조법 쉐이킹/글라스 레드와인/주재료 데킬라실버 : 데킬라골드 : 엘더플라워리큐르 : 샴페인 = 15ml : 30ml : 10ml : fill,"/만드는 법/1. 얼음을 채운 쉐이커에 테킬라실버, 테킬라골드, 엘더플라워리큐르, 샴페인을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
216,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fz4mfYhHiKBAqRax2p888TEorf7A4fo3Hh1p5VaWU%3Ft%3D1447392267000,피루어,"분류 롱드링크, 식후칵테일/알콜 도수 6도/제조법 빌딩/글라스 하이볼/주재료 진 = 60ml/부재료 그레나딘시럽 : 오렌지주스 = 30ml : Fill/장식 오렌지필","/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 진, 그레나딘시럽, 오렌지주스로 채워준다.3. 바스푼으로 잘 저어준다.4. 오렌지슬라이스 장식을 한다."
217,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FkmwMK75wznmL8jaeBWKxvfFeBeialKLP4mSDj8Za%3Ft%3D1447392267000,에메랄드마티니,알콜 도수 19도/제조법 쉐이킹/글라스 칵테일/주재료 보드카 : 미도리 = 45ml : 45ml/장식 체리,"/만드는 법/1. 얼음을 채운 쉐이커에 보드카, 미도리를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
218,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F9LvxoT6nSTKzN3obXi0oPawoUn9s5rjgYfvikmWk%3Ft%3D1447392267000,에델바이스네그로니,분류 식후칵테일/알콜 도수 10도/제조법 쉐이킹/글라스 온더락/주재료 진 : 캄파리 : 스위트베르뭇 = 60ml : 30ml : 30ml/장식 오렌지필,"/만드는 법/1. 얼음을 채운 쉐이커에 진, 캄파리, 스위트베르뭇을  넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
219,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FdFnQg7oFGAF6dVZxvaWWpu1wK9I6KTFOq0YsR2ZR%3Ft%3D1447392267000,듀보네맨하탄,"알콜 도수 15도/제조법 빌딩/글라스 온더락/주재료 버번위스키 : 듀보네 : 드라이베르뭇 : 앙고스트라비터 = 30ml : 22ml : 10ml : 3dash/장식 체리, 레몬필","/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 버번위스키, 듀보네, 드라이베르뭇, 앙고스트라비터로 채워준다.3. 바스푼으로 잘 저어준다.4. 체리, 레몬 장식을 한다."
220,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fbub3XuWLsIVt23zysN0ohGYpZHCopnJmxq0zFstN%3Ft%3D1447392267000,디사론노코스모,알콜 도수 16도/제조법 쉐이킹/글라스 칵테일/주재료 보드카 : 아마레또 = 30ml : 22ml/부재료 크렌베리주스 : 라임주스 = 30ml : 22ml,"/만드는 법/1. 얼음을 채운 쉐이커에 보드카, 아마레또, 크렌베리주스, 라임주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
221,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FOUh0T1vqBDgxKqbHBqBShGoZ4WQriCMq0yY4jSl1%3Ft%3D1447392267000,크랜베리애플마티니,알콜 도수 13도/제조법 쉐이킹/글라스 칵테일/주재료 카카오브라운리큐르 : 바닐라보드카 = 30ml : 30ml/부재료 크림 : 라스베리시럽 = 30ml : 10ml/장식 라스베리,"/만드는 법/1. 얼음을 채운 쉐이커에 크렌베리보드카, 애플보드카, 크렌베리주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
222,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FPuG1jktg0kFg3KerVOR6Hx9bh99G9aR9PVVKCpoC%3Ft%3D1447392267000,코인트루티즈,알콜 도수 9도/제조법 쉐이킹/글라스 칵테일/주재료 코인트루 = 30ml/부재료 사과주스 : 레몬주스 : 바이올렛시럽 = 15ml : 22ml : 30ml,"/만드는 법/1. 얼음을 채운 쉐이커에 코인트루, 사과주스, 레몬주스, 바이올렛시럽을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
223,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FCU0302JVdef9jrmOEgQKmaHnJp84YTsOboXc48L6%3Ft%3D1447392267000,치키타펀치,알콜 도수 12도/제조법 쉐이킹/글라스 칵테일/주재료 미도리 : 바나나리큐르 = 30ml : 10ml/부재료 파인애플주스 : 코코넛크림 = 30ml : 30ml,"/만드는 법/1. 얼음을 채운 쉐이커에 미도리, 바나나리큐르, 파인애플주스, 코코넛크림을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 오렌지필 장식을 한다."
224,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FT48oXYRAT5tEUoq6K905lnGUzleCxs90YK0sjluM%3Ft%3D1447392267000,케이블카,알콜 도수 19도/제조법 쉐이킹/글라스 칵테일/주재료 스파이시드럼 : 코인트루 = 30ml : 30ml/부재료 사워믹스 = 60ml,"/만드는 법/1. 얼음을 채운 쉐이커에 스파이시드럼, 코인트루, 사워믹스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
225,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FFLUFX9fBXJJ8UeDctfpGpDb6tCybiiPbpDMRpSeP%3Ft%3D1447392267000,보카로카코카,분류 롱드링크/알콜 도수 14도/제조법 빌딩/글라스 하이볼/주재료 카차샤 = 60ml/부재료 콜라 = fill/장식 라임슬라이스,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 카차샤, 콜라로 채워준다.3. 바스푼으로 잘 저어준다."
226,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F90tA0P1hHYNzH9NgnQx7rdSA06Hve5CgGazdOW14%3Ft%3D1447392267000,블루스온더락,알콜 도수 13도/제조법 빌딩/글라스 온더락/주재료 피치리큐르 : 블루큐라소 = 30ml : 15ml/부재료 소다수 = fill/장식 건크렌베리,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 피치리큐르, 블루큐라소, 소다수로 채워준다.3. 바스푼으로 잘 저어준다."
227,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FajOcgW080g4cFc9Ja0k6Ya0ZsAWYIN4JwLzzTze5%3Ft%3D1447392267000,블루우,알콜 도수 25도/제조법 쉐이킹/글라스 칵테일/주재료 보드카 : 블루베리리큐르 = 30ml : 30ml/부재료 크렌베리주스 = 60ml,"/만드는 법/1. 얼음을 채운 쉐이커에 보드카, 블루베리리큐르, 크렌베리주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
228,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FwspEar574OMgtm42axhAJad3M4XKjtCVxbysT7ky%3Ft%3D1447392267000,블루피치마티니,알콜 도수 26도/제조법 쉐이킹/글라스 칵테일/주재료 피치보드카 : 힙노틱 = 30ml : 30ml/부재료 레몬에이드 = 30ml,"/만드는 법/1. 얼음을 채운 쉐이커에 피치보드카, 힙노틱, 레몬에이드를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
229,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F8e0v1753gK7YtXm5Om2lItIRuoUsoC6AEFdQwcMi%3Ft%3D1447392267000,블루브리즈,분류 롱드링크/알콜 도수 18도/제조법 빌딩/글라스 콜린스/주재료 힙노틱 : 코코넛럼 = 60ml : 30ml/부재료 파인애플주스 : 소다수 = 5ml : fill/장식 레몬웨지,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 힙노틱, 코코넛럼, 파인애플주스, 소다수로 채워준다.3. 바스푼으로 잘 저어준다."
230,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FyXBrh8AaoYV3ZSoTrIjhp05Aktql4LQRYcc22TL3%3Ft%3D1447392267000,블랙커런트마티니,"분류 식후칵테일/알콜 도수 6도/제조법 스터링/글라스 칵테일/주재료 보드카 : 카시스리큐르 = 30ml : 20ml/부재료 레몬주스 : 민트잎 = 20ml : 4ea/장식 민트, 레몬슬라이스","/만드는 법/1. 믹싱글라스에 얼음을 가득 채운다.2. 믹싱글라스에 보드카, 카시스리큐르, 레몬주스, 민트잎을 넣는다.3. 바스푼으로 믹싱글라스 벽면을 따라 잘 저어준다.4. 준비된 글라스에 스트레이너로 얼음을 걸러 부어준다."
